"rootgene1" "rootgene2" "rootgene3" "rootgene4" "rootgene5" "rootgene6" "rootgene7" "rootgene8" "rootcellcount" "offsgene1" "offsgene2" "offsgene3" "offsgene4" "offsgene5" "offsgene6" "offsgene7" "offsgene8" "offscellcount" "changeprobe1" "changeprobe2" "changeprobe3" "changeprobe4" "changeprobe5" "changeprobe6" "changeprobe7" "changeprobe8" "changeprobenumber" "TotalPrize"
1 0 4 2 0 2 4 2 1 2 0 1 1 0 1 4 2 1 1 0 1 1 0 1 0 0 4 7.78739362273373e-07
1 1 2 2 1 1 8 2 1 1 1 2 2 1 2 8 3 1 0 0 0 0 0 1 0 1 2 0.000671153209739573
1 1 2 2 1 2 4 2 1 1 1 3 1 1 2 2 2 1 0 0 1 1 0 0 1 0 3 3.39799678419096e-05
1 1 2 2 1 2 4 3 1 1 1 2 2 1 2 4 2 1 0 0 0 0 0 0 0 1 1 0.0232818185833474
1 1 2 2 1 2 8 3 1 1 1 4 2 2 2 8 3 1 0 0 1 0 1 0 0 0 2 0.000147523268696944
1 1 2 2 1 2 8 3 1 2 0 0 2 0 2 5 3 1 1 1 1 0 1 0 1 0 5 3.52633409432304e-07
1 1 3 1 1 2 2 2 1 2 0 4 2 1 2 2 2 1 1 1 1 1 0 0 0 0 4 0.000517800219691982
1 1 3 2 1 2 4 2 1 1 1 4 2 1 2 4 2 2 0 0 1 0 0 0 0 0 1 0.0175557838335189
1 1 3 2 1 2 4 3 1 1 1 2 2 1 2 4 3 1 0 0 1 0 0 0 0 0 1 0.00257094737969135
1 1 3 2 1 2 4 3 1 1 1 3 2 1 2 4 2 1 0 0 0 0 0 0 0 1 1 0.0222731215252867
1 1 4 2 1 2 4 2 2 1 2 2 2 1 1 6 2 1 0 1 1 0 0 1 1 0 4 3.43003829697547e-06
1 1 4 2 1 2 8 4 1 2 1 4 2 0 2 8 4 1 1 0 0 0 1 0 0 0 2 0.00539294326274098
1 1 4 2 2 2 8 3 1 1 1 8 2 2 2 4 3 1 0 0 1 0 0 0 1 0 2 9.15859298281728e-05
1 1 8 2 2 2 4 3 1 2 0 4 2 2 3 8 2 1 1 1 1 0 0 1 1 1 6 2.59764184470511e-07
1 2 2 2 1 1 6 2 1 1 2 4 2 2 2 4 4 1 0 0 1 0 1 1 1 1 5 9.00408030634312e-07
1 2 2 2 2 2 2 2 1 2 1 2 2 1 2 2 1 1 1 1 0 0 1 0 0 1 4 0.000131436839792553
1 2 4 2 2 2 4 4 1 2 0 3 2 1 1 1 3 1 1 1 1 0 1 1 1 1 7 4.97424595135104e-09
2 0 0 2 0 2 5 3 1 2 1 4 2 2 4 7 2 1 0 1 1 0 1 1 1 1 6 1.38156181754699e-06
2 0 1 1 0 1 4 2 1 2 1 2 1 1 1 7 2 1 0 1 1 0 1 0 1 0 4 0.000140795762590108
2 0 1 2 1 2 2 2 1 2 2 2 2 2 0 1 1 1 0 1 1 0 1 1 1 1 6 4.3143906210429e-08
2 0 3 2 1 1 1 3 1 2 0 4 2 2 2 4 3 1 0 0 1 0 1 1 1 0 4 4.06388312679815e-06
2 0 4 2 1 2 2 2 1 2 0 1 2 1 2 2 2 1 0 0 1 0 0 0 0 0 1 0.00085725053136969
2 0 4 2 1 2 2 2 1 2 1 2 3 0 2 2 3 1 0 1 1 1 1 0 0 1 5 1.17966785293604e-06
2 0 4 2 2 2 4 3 1 2 0 5 2 1 2 2 3 1 0 0 1 0 1 0 1 0 3 5.1687224004047e-05
2 0 5 2 1 2 2 3 1 2 1 3 1 1 2 5 2 1 0 1 1 1 0 0 1 1 5 1.35967524398829e-07
2 1 2 2 1 2 2 1 1 3 1 2 2 1 2 2 2 1 1 0 0 0 0 0 0 1 2 0.0154794872793054
2 1 3 2 1 2 4 2 1 2 1 3 2 1 2 4 3 1 0 0 0 0 0 0 0 1 1 0.0105198860230127
2 1 3 2 1 2 4 2 1 2 2 2 2 0 2 4 3 1 0 1 1 0 1 0 0 1 4 5.90752290608678e-06
2 1 3 2 1 2 4 3 1 1 1 3 2 1 2 4 3 1 1 0 0 0 0 0 0 0 1 0.00411733366818286
2 1 3 2 1 2 4 3 1 2 1 4 2 1 2 4 3 4 0 0 1 0 0 0 0 0 1 0.014434262217622
2 1 3 2 1 2 4 3 1 2 1 6 2 1 2 2 2 1 0 0 1 0 0 0 1 1 3 4.32135664479923e-05
2 1 4 1 1 2 4 2 1 2 1 4 2 1 1 4 2 1 0 0 0 1 0 1 0 0 2 0.0120289379231891
2 1 4 1 1 2 4 2 1 3 1 4 1 1 2 4 2 1 1 0 0 0 0 0 0 0 1 0.0213686915140297
2 1 4 1 1 2 4 3 1 2 1 4 1 1 1 4 3 1 0 0 0 0 0 1 0 0 1 0.00749064588736395
2 1 4 1 1 2 4 3 1 2 1 4 1 1 2 4 2 1 0 0 0 0 0 0 0 1 1 0.0210496553713696
2 1 4 2 0 2 8 4 1 2 1 4 2 2 2 8 4 1 0 0 0 0 1 0 0 0 1 0.0602321132476055
2 1 4 2 0 2 8 4 1 2 1 6 2 1 2 8 3 1 0 0 1 0 1 0 0 1 3 0.000234078264201529
2 1 4 2 1 2 4 3 4 2 1 4 1 1 2 4 3 1 0 0 0 1 0 0 0 0 1 0.00362803561316314
2 1 4 2 1 2 4 3 4 2 1 4 2 1 3 4 3 1 0 0 0 0 0 1 0 0 1 0.00384883491658954
2 1 4 2 1 2 4 3 4 2 1 5 2 2 1 4 2 1 0 0 1 0 1 1 0 1 4 4.41178527864853e-05
2 1 4 2 1 2 4 3 4 2 1 6 2 1 2 4 3 1 0 0 1 0 0 0 0 0 1 0.00538226726758787
2 1 4 2 1 2 4 3 4 4 1 4 2 1 2 4 3 1 1 0 0 0 0 0 0 0 1 0.00170826358118369
2 1 4 2 1 3 4 3 1 2 1 5 2 1 2 5 2 1 0 0 1 0 0 1 1 1 4 6.18638129062547e-05
2 1 4 2 2 2 8 4 1 3 0 4 3 1 2 5 4 1 1 1 0 1 1 0 1 0 5 6.63943000945732e-06
2 1 4 2 2 2 8 4 1 3 1 4 2 2 1 6 4 1 1 0 0 0 0 1 1 0 3 0.000645936024252368
2 1 5 2 1 2 5 2 1 2 1 5 2 1 2 5 3 1 0 0 0 0 0 0 0 1 1 0.00532775844779595
2 1 5 2 1 2 5 3 1 2 2 5 2 1 2 5 3 1 0 1 0 0 0 0 0 0 1 0.00850860805259873
2 1 5 2 2 1 4 2 1 2 2 4 3 2 2 6 2 1 0 1 1 1 0 1 1 0 5 3.04270701280286e-06
2 1 6 2 1 2 2 2 1 2 2 2 1 2 1 6 2 1 0 1 1 1 1 1 1 0 6 3.39133622055228e-09
2 1 6 2 1 2 4 3 1 3 1 2 3 0 2 6 2 1 1 0 1 1 1 0 1 1 6 1.01154817106543e-07
2 2 2 1 2 1 6 2 1 2 2 4 1 2 2 5 2 1 0 0 1 0 0 1 1 0 3 7.3942517798805e-05
2 2 2 2 0 2 4 3 1 4 2 2 2 2 2 4 3 1 1 0 0 0 1 0 0 0 2 0.000894553496860399
2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 1 2 1 0 0 0 0 0 0 1 0 1 0.0249196950981618
2 2 2 2 2 2 2 4 1 2 2 3 2 2 2 2 3 1 0 0 1 0 0 0 0 1 2 0.0020964327300474
2 2 2 2 2 2 2 4 1 2 2 4 2 2 2 2 4 1 0 0 1 0 0 0 0 0 1 0.00705830416268525
2 2 4 2 2 2 2 4 1 3 1 2 2 2 1 2 3 1 1 1 1 0 0 1 0 1 5 2.9068256889851e-06
3 1 2 2 1 2 2 2 1 3 1 3 2 1 2 2 2 1 0 0 1 0 0 0 0 0 1 0.019744980344313
3 1 3 2 1 2 2 2 1 3 1 3 2 1 2 4 2 1 0 0 0 0 0 0 1 0 1 0.00377867805259946
3 1 3 2 1 2 4 2 1 2 1 3 2 1 2 4 2 1 1 0 0 0 0 0 0 0 1 0.00187002286727313
3 1 3 2 1 2 4 2 1 3 1 3 2 2 2 4 3 1 0 0 0 0 1 0 0 1 2 0.00101878656538503
3 1 3 2 2 2 4 3 1 3 1 4 2 1 2 2 3 1 0 0 1 0 1 0 1 0 3 0.000155742671643988
3 1 4 1 1 2 4 2 1 3 1 5 1 1 2 2 3 1 0 0 1 0 0 0 1 1 3 2.35977683297153e-05
3 1 4 2 1 2 2 3 1 3 1 4 3 1 2 2 3 1 0 0 0 1 0 0 0 0 1 0.00555909131155307
3 1 4 2 1 2 2 3 1 3 2 3 2 1 2 4 3 1 0 1 1 0 0 0 1 0 3 1.52514367581243e-05
3 1 4 2 2 1 6 4 1 4 2 4 2 2 2 8 3 1 1 1 0 0 0 1 1 1 5 4.62239423817943e-05
3 1 5 1 1 2 2 3 1 4 0 2 1 1 2 3 3 1 1 1 1 0 0 0 1 0 4 1.18356941417172e-05
3 2 3 2 1 2 4 3 1 3 0 3 2 1 2 4 3 1 0 1 0 0 0 0 0 0 1 0.00139912540876334
3 2 8 2 1 4 11 3 1 4 1 6 4 1 3 8 5 1 1 1 1 1 0 1 1 1 7 2.4506988701832e-08
3 2 8 2 1 4 11 3 1 8 4 12 4 4 4 14 6 1 1 1 1 1 1 0 1 1 7 2.1861252e-13
4 1 4 2 1 2 4 2 1 4 1 4 2 1 2 8 2 1 0 0 0 0 0 0 1 0 1 0.00475615126705368
4 1 4 2 1 2 4 2 1 4 2 2 2 0 1 4 3 1 0 1 1 0 1 1 0 1 5 8.35567556160041e-07
4 1 4 2 1 2 4 3 1 4 1 4 2 1 2 4 2 1 0 0 0 0 0 0 0 1 1 0.0399264284996549
4 1 4 2 1 2 4 3 1 4 1 4 2 1 2 5 3 1 0 0 0 0 0 0 1 0 1 0.00819107559693282
4 1 4 2 1 2 4 3 1 4 1 5 2 1 2 4 3 1 0 0 1 0 0 0 0 0 1 0.00700501076961343
4 1 4 2 1 2 4 3 1 4 1 6 2 2 2 4 2 1 0 0 1 0 1 0 0 1 3 0.000263206157855264
4 1 4 2 1 2 8 2 1 5 2 2 2 1 2 10 2 1 1 1 1 0 0 0 1 0 4 2.96967155269277e-05
4 1 4 2 1 2 12 3 1 4 1 8 2 0 2 8 3 1 0 0 1 0 1 0 1 0 3 0.000128164122572954
2 2 2 2 2 2 2 2 8 2 1 2 2 2 2 2 2 1 0 1 0 0 0 0 0 0 1 0.0312671435204717
2 2 2 2 2 2 2 2 8 2 3 2 2 2 2 2 2 1 0 1 0 0 0 0 0 0 1 0.00880337050576388
2 1 2 2 2 2 2 2 1 2 1 2 3 2 1 3 5 1 0 0 0 1 0 1 1 1 4 1.84947129675658e-07
2 1 2 2 2 2 2 2 1 2 2 2 2 1 4 2 2 1 0 1 0 0 1 1 0 0 3 6.34474931609239e-05
2 1 2 3 2 1 3 5 1 4 2 4 4 2 2 4 5 1 1 1 1 1 0 1 1 0 6 6.92856947687224e-08
2 1 2 3 2 1 3 5 1 6 2 3 3 2 2 2 3 1 1 1 1 0 0 1 1 1 6 1.1853956757097e-09
4 2 4 4 2 2 4 5 1 4 2 4 4 2 3 3 5 1 0 0 0 0 0 1 1 0 2 0.00045977589583379
4 2 4 4 2 2 4 5 1 5 2 4 4 2 2 4 5 1 1 0 0 0 0 0 0 0 1 0.0120082309947569
4 2 4 4 2 3 3 5 1 5 0 4 4 1 2 4 4 1 1 1 0 0 1 1 1 1 6 6.54844351907814e-07
4 3 6 6 2 3 6 7 1 9 2 4 5 4 1 4 6 1 1 1 1 1 1 1 1 1 8 6.46324804125e-10
5 2 3 4 2 2 4 6 1 5 2 4 2 3 2 4 6 1 0 0 1 1 1 0 0 0 3 4.58484650878871e-05
5 2 4 4 2 2 3 5 1 5 2 4 4 2 2 3 4 1 0 0 0 0 0 0 0 1 1 0.0187652471110736
5 2 4 4 2 2 3 6 2 5 2 4 4 2 2 3 5 1 0 0 0 0 0 0 0 1 1 0.0109667028571209
5 2 4 4 2 2 3 6 2 5 2 4 4 2 2 4 6 1 0 0 0 0 0 0 1 0 1 0.0165336283446856
5 2 4 4 2 2 4 4 1 6 2 4 3 2 2 4 4 1 1 0 0 1 0 0 0 0 2 0.00791975759595131
5 2 4 4 2 2 4 5 1 5 2 4 4 1 2 4 5 1 0 0 0 0 1 0 0 0 1 0.00909819217398859
5 2 4 4 2 2 4 5 1 5 2 4 4 2 2 4 4 1 0 0 0 0 0 0 0 1 1 0.0180038300162526
5 2 4 4 2 2 4 5 1 5 2 4 4 2 2 5 5 1 0 0 0 0 0 0 1 0 1 0.00398045379879534
5 2 4 4 2 2 4 5 1 6 2 4 4 2 2 4 5 2 1 0 0 0 0 0 0 0 1 0.0511987303321908
5 2 4 4 2 2 4 6 1 5 2 3 4 2 2 4 6 1 0 0 1 0 0 0 0 0 1 0.00513751344644003
5 2 4 4 2 3 4 6 1 4 3 6 6 2 3 6 7 1 1 1 1 1 0 0 1 1 6 8.6325136128e-11
6 2 3 3 2 2 2 3 1 6 2 4 2 2 1 1 3 1 0 0 1 1 0 1 1 0 4 2.65440118659318e-05
6 2 4 3 2 2 3 6 1 6 2 4 4 2 2 3 6 1 0 0 0 1 0 0 0 0 1 0.0569666579789901
6 2 4 3 2 2 4 4 1 6 2 4 3 3 2 4 4 1 0 0 0 0 1 0 0 0 1 0.00528879205096456
6 2 4 3 3 2 4 4 1 6 2 4 4 3 2 4 4 1 0 0 0 1 0 0 0 0 1 0.0384964241376442
6 2 4 4 2 2 3 5 1 6 2 4 4 2 2 3 4 1 0 0 0 0 0 0 0 1 1 0.0322281727426386
6 2 4 4 2 2 3 6 1 5 2 4 4 2 2 3 6 2 1 0 0 0 0 0 0 0 1 0.0107940115832855
6 2 4 4 2 2 3 6 1 6 2 4 4 2 3 3 6 1 0 0 0 0 0 1 0 0 1 0.00688955482769669
6 2 4 4 2 2 4 5 2 6 2 4 4 2 2 3 5 1 0 0 0 0 0 0 1 0 1 0.0108915533809818
6 2 4 4 2 2 4 5 2 6 2 5 4 2 2 4 5 1 0 0 1 0 0 0 0 0 1 0.00584631020896175
6 2 4 4 2 2 4 5 2 7 2 4 4 2 2 4 5 2 1 0 0 0 0 0 0 0 1 0.0103707449500173
6 2 4 4 2 2 4 6 9 6 1 4 4 2 2 4 6 1 0 1 0 0 0 0 0 0 1 0.0204120051782184
6 2 4 4 2 2 4 6 9 6 2 2 4 2 2 4 6 1 0 0 1 0 0 0 0 0 1 0.00756288639797605
6 2 4 4 2 2 4 6 9 6 2 4 4 2 1 4 6 1 0 0 0 0 0 1 0 0 1 0.023435471663418
6 2 4 4 2 2 4 6 9 6 2 4 4 2 2 4 7 1 0 0 0 0 0 0 0 1 1 0.00602347112438483
6 2 4 4 2 3 3 6 1 6 2 4 4 2 3 4 6 1 0 0 0 0 0 0 1 0 1 0.0213474545113305
6 2 4 4 2 3 4 6 1 5 2 4 4 2 3 4 6 1 1 0 0 0 0 0 0 0 1 0.00778556306002418
6 2 4 4 2 3 4 6 1 6 2 4 4 2 2 4 6 9 0 0 0 0 0 1 0 0 1 0.0488739750929402
6 2 4 4 2 3 4 6 1 6 2 4 4 2 3 5 5 2 0 0 0 0 0 0 1 1 2 0.00109348456026359
6 2 4 4 3 2 4 4 1 6 2 4 5 3 2 4 4 1 0 0 0 1 0 0 0 0 1 0.0117163029984134
6 2 4 4 3 2 4 6 1 6 2 4 3 3 2 4 6 1 0 0 0 1 0 0 0 0 1 0.00993054677932441
6 2 4 4 3 2 4 6 1 6 2 5 4 3 2 4 6 1 0 0 1 0 0 0 0 0 1 0.00843081464160416
6 2 4 5 3 2 4 4 1 6 2 5 4 1 2 4 4 1 0 0 1 1 1 0 0 0 3 0.000318570052751966
6 2 5 4 2 2 4 5 1 7 2 5 4 2 2 4 5 1 1 0 0 0 0 0 0 0 1 0.00549039438530329
7 2 4 2 2 2 4 5 1 7 2 4 2 2 2 3 5 1 0 0 0 0 0 0 1 0 1 0.0139831563364463
7 2 4 3 2 2 3 6 2 6 2 4 3 2 2 3 6 1 1 0 0 0 0 0 0 0 1 0.00551971763503916
7 2 4 3 2 2 4 5 1 7 2 4 2 2 2 4 5 1 0 0 0 1 0 0 0 0 1 0.0137371802239774
7 2 4 4 1 2 4 5 1 7 2 4 4 1 2 3 5 1 0 0 0 0 0 0 1 0 1 0.0126497866645981
7 2 4 4 2 2 3 6 4 7 2 4 3 2 2 3 6 2 0 0 0 1 0 0 0 0 1 0.0159175204598112
7 2 4 4 2 2 4 4 1 7 2 4 4 2 2 3 4 1 0 0 0 0 0 0 1 0 1 0.0233161928324092
7 2 4 4 2 2 4 5 2 7 2 4 3 2 2 4 5 1 0 0 0 1 0 0 0 0 1 0.00772716387598731
7 2 4 4 2 2 4 5 2 7 2 4 4 1 2 4 5 1 0 0 0 0 1 0 0 0 1 0.017533602136627
7 2 4 4 2 2 4 5 2 7 2 4 4 2 2 4 4 1 0 0 0 0 0 0 0 1 1 0.0346961227465529
7 2 4 4 2 2 4 5 2 7 2 4 4 2 2 4 6 14 0 0 0 0 0 0 0 1 1 0.0867403068663824
7 2 4 4 2 2 4 5 2 7 2 4 4 3 2 4 5 2 0 0 0 0 1 0 0 0 1 0.00405539097037632
7 2 4 4 2 2 4 5 2 7 2 5 4 2 3 5 2 1 0 0 1 0 0 1 1 1 4 9.34001758963846e-07
7 2 4 4 2 2 4 6 14 7 1 4 4 2 2 4 6 2 0 1 0 0 0 0 0 0 1 0.022904473676844
7 2 4 4 2 2 4 6 14 7 2 3 4 2 2 4 6 1 0 0 1 0 0 0 0 0 1 0.00990077094645065
7 2 4 4 2 2 4 6 14 7 2 4 5 2 2 4 6 2 0 0 0 1 0 0 0 0 1 0.0186653530348251
7 2 4 4 2 2 4 6 14 7 3 4 4 2 2 4 6 2 0 1 0 0 0 0 0 0 1 0.00644883239445123
7 2 4 4 2 2 4 6 14 8 2 4 4 2 2 4 6 3 1 0 0 0 0 0 0 0 1 0.0170443070667897
7 2 4 4 3 2 4 5 2 7 2 4 4 3 2 4 6 3 0 0 0 0 0 0 0 1 1 0.0632911125195255
7 2 4 4 3 2 4 5 2 7 2 4 5 2 3 3 5 1 0 0 0 1 1 1 1 0 4 7.46152042897679e-06
7 2 4 4 3 2 4 6 3 6 2 4 4 3 2 4 6 1 1 0 0 0 0 0 0 0 1 0.00503760385035137
7 2 4 4 3 2 4 6 3 7 2 6 4 3 2 4 6 1 0 0 1 0 0 0 0 0 1 0.00756822743662769
7 2 4 5 2 3 3 5 1 7 2 5 3 3 2 4 5 1 0 0 1 1 1 1 1 0 5 6.37079514192697e-07
7 2 5 4 2 2 4 5 1 7 2 5 4 2 2 4 6 2 0 0 0 0 0 0 0 1 1 0.0459213389292612
7 2 5 4 2 2 4 6 2 7 2 5 4 2 2 5 6 1 0 0 0 0 0 0 1 0 1 0.00802616580622909
7 2 5 4 2 2 4 6 2 7 2 5 4 2 3 4 6 1 0 0 0 0 0 1 0 0 1 0.00392672069671283
7 2 5 4 2 2 5 6 1 7 2 4 4 2 2 5 6 1 0 0 1 0 0 0 0 0 1 0.0620279151157921
7 2 5 4 2 3 4 6 1 7 2 4 4 2 3 4 6 3 0 0 1 0 0 0 0 0 1 0.0476725665500339
7 2 6 4 3 2 4 6 1 8 2 4 4 3 3 4 6 1 1 0 1 0 0 1 0 0 3 9.74588744591939e-05
7 3 4 4 2 2 4 6 2 7 3 4 4 2 2 5 5 2 0 0 0 0 0 0 1 1 2 0.00149337564182434
8 2 4 4 2 2 3 6 2 7 2 4 4 2 2 3 6 4 1 0 0 0 0 0 0 0 1 0.0818545878399149
8 2 4 4 2 2 4 6 3 8 2 4 4 2 2 3 6 2 0 0 0 0 0 0 1 0 1 0.0125888927633377
8 2 4 4 2 2 4 6 3 8 2 6 4 2 2 3 5 1 0 0 1 0 0 0 1 1 3 7.46327876095377e-05
8 2 4 4 2 2 4 6 3 9 2 4 4 2 2 4 6 1 1 0 0 0 0 0 0 0 1 0.0196333157351628
8 2 4 4 3 3 4 6 1 8 2 6 5 3 2 4 6 1 0 0 1 1 0 1 0 0 3 0.000113816923364307
9 2 4 4 2 2 4 6 1 9 2 4 4 2 3 4 6 1 0 0 0 0 0 1 0 0 1 0.00849615016470893
9 2 4 4 2 2 4 6 1 9 2 5 4 2 2 4 6 1 0 0 1 0 0 0 0 0 1 0.0148514264456114
2 2 2 2 2 2 2 2 1 2 1 2 2 2 2 2 2 4 0 1 0 0 0 0 0 0 1 0.0312671435204717
2 2 2 2 2 2 2 2 1 2 2 2 2 1 2 2 2 3 0 0 0 0 1 0 0 0 1 0.0473047714083188
2 2 2 2 2 2 2 2 1 2 2 2 2 2 1 2 2 3 0 0 0 0 0 1 0 0 1 0.0358984945169408
2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 1 2 1 0 0 0 0 0 0 1 0 1 0.0240759811166037
2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 3 2 5 0 0 0 0 0 0 1 0 1 0.0200633175971698
2 2 2 2 2 2 2 2 1 2 2 2 3 2 2 2 2 6 0 0 0 1 0 0 0 0 1 0.0159072578647458
1 2 2 3 2 2 2 2 1 2 1 1 2 2 1 2 2 1 1 1 1 1 0 1 0 0 5 1.13404167727771e-05
1 2 3 3 2 1 3 2 1 2 0 2 5 2 1 2 2 1 1 1 1 1 0 0 1 0 5 2.72586099850665e-07
2 1 2 2 1 1 3 2 2 2 1 2 2 2 1 3 2 1 0 0 0 0 1 0 0 0 1 0.0275088417630078
2 1 2 2 2 2 2 2 4 2 1 2 2 1 2 2 2 2 0 0 0 0 1 0 0 0 1 0.0451824794206965
2 1 2 2 2 2 2 2 4 2 1 2 2 2 3 2 2 1 0 0 0 0 0 1 0 0 1 0.00967095639833669
2 1 2 2 2 2 2 2 4 2 1 2 3 2 2 2 2 1 0 0 0 1 0 0 0 0 1 0.0151935910420063
2 1 2 3 1 1 2 2 1 2 1 2 3 1 1 3 2 1 0 0 0 0 0 0 1 0 1 0.0131071152134424
2 1 2 3 1 1 2 2 1 2 1 2 4 1 1 2 2 1 0 0 0 1 0 0 0 0 1 0.0713038571016459
2 1 2 3 1 1 3 2 1 2 1 2 2 1 1 3 2 2 0 0 0 1 0 0 0 0 1 0.0289506875215239
2 1 2 3 1 1 3 2 1 3 1 2 3 1 1 3 2 7 1 0 0 0 0 0 0 0 1 0.0286576695944958
2 1 2 3 2 1 2 2 1 2 1 2 3 1 1 2 2 1 0 0 0 0 1 0 0 0 1 0.0298573037857172
2 1 2 3 2 2 2 2 1 2 1 2 3 2 1 2 2 1 0 0 0 0 0 1 0 0 1 0.0229871879049942
2 1 2 3 2 2 2 2 1 2 1 2 3 2 2 3 2 1 0 0 0 0 0 0 1 0 1 0.0128473145687509
2 1 2 3 2 2 3 2 1 3 1 2 3 2 2 3 2 1 1 0 0 0 0 0 0 0 1 0.0280896360558596
2 1 2 4 1 1 2 2 1 2 1 2 4 1 3 2 2 1 0 0 0 0 0 1 0 0 1 0.00318137394182998
2 2 2 2 1 1 3 2 1 2 2 2 2 1 1 4 2 1 0 0 0 0 0 0 1 0 1 0.039048633050825
2 2 2 2 1 1 3 2 1 2 2 2 4 1 1 3 2 1 0 0 0 1 0 0 0 0 1 0.00487133787251847
2 2 2 2 1 2 2 2 3 1 2 2 2 1 2 2 2 1 1 0 0 0 0 0 0 0 1 0.0109641393539065
2 2 2 2 1 2 2 2 3 2 2 1 2 1 2 2 2 1 0 0 1 0 0 0 0 0 1 0.00966044085930212
2 2 2 2 1 2 2 2 3 2 2 2 2 1 2 3 2 1 0 0 0 0 0 0 1 0 1 0.0207664125818015
2 2 2 2 1 2 2 2 3 2 2 2 3 1 2 2 2 3 0 0 0 1 0 0 0 0 1 0.0164647087035604
2 2 2 2 1 2 3 2 1 2 2 2 2 1 1 3 2 1 0 0 0 0 0 1 0 0 1 0.0340787238454576
2 2 2 2 2 2 3 2 5 2 2 2 2 4 2 3 2 1 0 0 0 0 1 0 0 0 1 0.0041320351404511
2 2 2 3 1 2 2 2 3 2 0 2 3 1 2 2 2 1 0 1 0 0 0 0 0 0 1 0.00294905075501788
2 2 2 3 1 2 2 2 3 2 2 3 3 1 2 2 2 1 0 0 1 0 0 0 0 0 1 0.0171314295030956
2 2 2 3 2 2 2 2 6 1 2 2 3 2 2 2 2 1 1 0 0 0 0 0 0 0 1 0.0071016671815644
2 2 2 3 2 2 2 2 6 2 2 2 3 2 2 2 3 1 0 0 0 0 0 0 0 1 1 0.00847439167587796
2 2 3 3 1 2 2 2 1 3 2 2 2 0 2 2 2 1 1 0 1 1 1 0 0 0 4 1.99311021896979e-05
3 0 2 4 1 1 3 2 1 3 3 2 4 1 1 4 2 1 0 1 0 0 0 0 1 0 2 0.000554157345237542
3 1 2 2 1 1 3 2 3 3 1 1 2 1 1 3 2 1 0 0 1 0 0 0 0 0 1 0.0067482153445133
3 1 2 2 1 1 3 2 3 3 1 2 2 1 1 2 2 1 0 0 0 0 0 0 1 0 1 0.0216561752860614
3 1 2 3 1 1 3 2 7 3 1 2 2 1 1 3 2 3 0 0 0 1 0 0 0 0 1 0.023420780916289
3 1 2 3 1 1 3 2 7 3 1 2 3 1 2 3 2 1 0 0 0 0 0 1 0 0 1 0.0199169802430635
3 1 2 3 1 1 3 2 7 3 1 2 3 2 1 3 2 4 0 0 0 0 1 0 0 0 1 0.0149196726246406
3 1 2 3 1 1 3 2 7 3 1 2 4 1 1 3 2 4 0 0 0 1 0 0 0 0 1 0.0529058711769742
3 1 2 3 1 1 3 2 7 4 2 2 5 2 2 3 2 1 1 1 0 1 1 1 0 0 5 7.48891365434505e-06
3 1 2 3 1 2 2 2 1 3 1 2 3 1 0 2 2 1 0 0 0 0 0 1 0 0 1 0.00065805348811962
3 1 2 3 1 2 3 2 1 3 1 2 3 1 2 2 2 1 0 0 0 0 0 0 1 0 1 0.0147295754054434
3 1 2 3 2 1 3 2 4 3 1 2 5 2 1 3 2 1 0 0 0 1 0 0 0 0 1 0.00444474959995819
3 1 2 3 2 1 3 2 4 3 2 2 3 2 1 3 2 1 0 1 0 0 0 0 0 0 1 0.0202423656351394
3 1 2 4 1 1 3 2 4 3 0 2 4 1 1 3 2 1 0 1 0 0 0 0 0 0 1 0.0102429728651972
3 2 2 2 0 2 2 2 1 3 2 3 3 2 2 2 2 1 0 0 1 1 1 0 0 0 3 0.000598491488530937
3 2 2 3 2 1 3 2 1 3 2 2 3 2 1 3 3 1 0 0 0 0 0 0 0 1 1 0.0061977693270652
3 2 2 3 2 1 3 2 1 3 2 2 4 2 1 2 2 1 0 0 0 1 0 0 1 0 2 0.00623414180388327
3 2 2 3 2 1 3 2 1 3 2 3 3 2 1 3 2 6 0 0 1 0 0 0 0 0 1 0.0121049151296922
3 2 3 2 1 1 3 2 1 3 2 2 2 1 1 3 2 2 0 0 1 0 0 0 0 0 1 0.0084326456669605
3 2 3 2 1 1 3 2 1 3 2 3 2 1 2 3 2 1 0 0 0 0 0 1 0 0 1 0.029756241061046
3 2 3 2 2 1 3 2 1 3 2 3 2 1 1 3 2 1 0 0 0 0 1 0 0 0 1 0.0330975624025716
3 2 3 2 2 1 3 2 1 4 2 3 2 2 1 3 2 8 1 0 0 0 0 0 0 0 1 0.0910592967788564
3 2 3 3 2 1 3 2 6 1 2 3 3 2 1 3 2 1 1 0 0 0 0 0 0 0 1 0.00130284570962643
3 2 3 3 2 1 3 2 6 3 2 3 2 2 1 3 2 1 0 0 0 1 0 0 0 0 1 0.0226642689889376
3 2 3 3 2 1 3 2 6 4 1 3 3 2 2 2 2 1 1 1 0 0 0 1 1 0 4 0.00013820162105023
3 2 3 3 2 1 3 2 6 4 2 3 3 2 1 3 2 21 1 0 0 0 0 0 0 0 1 0.0610476275367811
4 1 3 3 2 1 3 2 1 4 1 3 3 1 1 3 2 2 0 0 0 0 1 0 0 0 1 0.0272770038175573
